ImageView_0,ImageView_90,ImageView_180,ImageView_270,ImageView_Aufsicht,ImageView_Untersicht,BB,BK,BWH1,BWH2,BANR1,BANR2,NRVNR1,NRVNR2,NRVNR3,NRVNR4,MotorSize
Large_Motors\view_0\images\GR9_num1.jpg,Large_Motors\view_90\images\GR9_num2.jpg,Large_Motors\view_180\images\GR9_num3.jpg,Large_Motors\view_270\images\GR9_num4.jpg,Large_Motors\view_top\images\GR9_num5.jpg,Large_Motors\view_bottom\images\GR9_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Large
Large_Motors\view_0\images\GR10_num1.jpg,Large_Motors\view_90\images\GR10_num2.jpg,Large_Motors\view_180\images\GR10_num3.jpg,Large_Motors\view_270\images\GR10_num4.jpg,Large_Motors\view_top\images\GR10_num5.jpg,Large_Motors\view_bottom\images\GR10_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Large
Large_Motors\view_0\images\GR11_num1.jpg,Large_Motors\view_90\images\GR11_num2.jpg,Large_Motors\view_180\images\GR11_num3.jpg,Large_Motors\view_270\images\GR11_num4.jpg,Large_Motors\view_top\images\GR11_num5.jpg,Large_Motors\view_bottom\images\GR11_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR12_num1.jpg,Large_Motors\view_90\images\GR12_num2.jpg,Large_Motors\view_180\images\GR12_num3.jpg,Large_Motors\view_270\images\GR12_num4.jpg,Large_Motors\view_top\images\GR12_num5.jpg,Large_Motors\view_bottom\images\GR12_num6.jpg,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR13_num1.jpg,Large_Motors\view_90\images\GR13_num2.jpg,Large_Motors\view_180\images\GR13_num3.jpg,Large_Motors\view_270\images\GR13_num4.jpg,Large_Motors\view_top\images\GR13_num5.jpg,Large_Motors\view_bottom\images\GR13_num6.jpg,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR14_num1.jpg,Large_Motors\view_90\images\GR14_num2.jpg,Large_Motors\view_180\images\GR14_num3.jpg,Large_Motors\view_270\images\GR14_num4.jpg,Large_Motors\view_top\images\GR14_num5.jpg,Large_Motors\view_bottom\images\GR14_num6.jpg,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR15_num1.jpg,Large_Motors\view_90\images\GR15_num2.jpg,Large_Motors\view_180\images\GR15_num3.jpg,Large_Motors\view_270\images\GR15_num4.jpg,Large_Motors\view_top\images\GR15_num5.jpg,Large_Motors\view_bottom\images\GR15_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR16_num1.jpg,Large_Motors\view_90\images\GR16_num2.jpg,Large_Motors\view_180\images\GR16_num3.jpg,Large_Motors\view_270\images\GR16_num4.jpg,Large_Motors\view_top\images\GR16_num5.jpg,Large_Motors\view_bottom\images\GR16_num6.jpg,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR17_num1.jpg,Large_Motors\view_90\images\GR17_num2.jpg,Large_Motors\view_180\images\GR17_num3.jpg,Large_Motors\view_270\images\GR17_num4.jpg,Large_Motors\view_top\images\GR17_num5.jpg,Large_Motors\view_bottom\images\GR17_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Large
Large_Motors\view_0\images\GR18_num1.jpg,Large_Motors\view_90\images\GR18_num2.jpg,Large_Motors\view_180\images\GR18_num3.jpg,Large_Motors\view_270\images\GR18_num4.jpg,Large_Motors\view_top\images\GR18_num5.jpg,Large_Motors\view_bottom\images\GR18_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Large
Large_Motors\view_0\images\GR19_num1.jpg,Large_Motors\view_90\images\GR19_num2.jpg,Large_Motors\view_180\images\GR19_num3.jpg,Large_Motors\view_270\images\GR19_num4.jpg,Large_Motors\view_top\images\GR19_num5.jpg,Large_Motors\view_bottom\images\GR19_num6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Large
Large_Motors\view_0\images\GR20_num1.jpg,Large_Motors\view_90\images\GR20_num2.jpg,Large_Motors\view_180\images\GR20_num3.jpg,Large_Motors\view_270\images\GR20_num4.jpg,Large_Motors\view_top\images\GR20_num5.jpg,Large_Motors\view_bottom\images\GR20_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Large
Large_Motors\view_0\images\GR21_num1.jpg,Large_Motors\view_90\images\GR21_num2.jpg,Large_Motors\view_180\images\GR21_num3.jpg,Large_Motors\view_270\images\GR21_num4.jpg,Large_Motors\view_top\images\GR21_num5.jpg,Large_Motors\view_bottom\images\GR21_num6.jpg,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Large
Large_Motors\view_0\images\GR22_num1.jpg,Large_Motors\view_90\images\GR22_num2.jpg,Large_Motors\view_180\images\GR22_num3.jpg,Large_Motors\view_270\images\GR22_num4.jpg,Large_Motors\view_top\images\GR22_num5.jpg,Large_Motors\view_bottom\images\GR22_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Large
Large_Motors\view_0\images\GR23_num1.jpg,Large_Motors\view_90\images\GR23_num2.jpg,Large_Motors\view_180\images\GR23_num3.jpg,Large_Motors\view_270\images\GR23_num4.jpg,Large_Motors\view_top\images\GR23_num5.jpg,Large_Motors\view_bottom\images\GR23_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Large
Large_Motors\view_0\images\GR24_num1.jpg,Large_Motors\view_90\images\GR24_num2.jpg,Large_Motors\view_180\images\GR24_num3.jpg,Large_Motors\view_270\images\GR24_num4.jpg,Large_Motors\view_top\images\GR24_num5.jpg,Large_Motors\view_bottom\images\GR24_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Large
Large_Motors\view_0\images\GR25_num1.jpg,Large_Motors\view_90\images\GR25_num2.jpg,Large_Motors\view_180\images\GR25_num3.jpg,Large_Motors\view_270\images\GR25_num4.jpg,Large_Motors\view_top\images\GR25_num5.jpg,Large_Motors\view_bottom\images\GR25_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Large
Large_Motors\view_0\images\GR26_num1.jpg,Large_Motors\view_90\images\GR26_num2.jpg,Large_Motors\view_180\images\GR26_num3.jpg,Large_Motors\view_270\images\GR26_num4.jpg,Large_Motors\view_top\images\GR26_num5.jpg,Large_Motors\view_bottom\images\GR26_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Large
Large_Motors\view_0\images\GR27_num1.jpg,Large_Motors\view_90\images\GR27_num2.jpg,Large_Motors\view_180\images\GR27_num3.jpg,Large_Motors\view_270\images\GR27_num4.jpg,Large_Motors\view_top\images\GR27_num5.jpg,Large_Motors\view_bottom\images\GR27_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR28_num1.jpg,Large_Motors\view_90\images\GR28_num2.jpg,Large_Motors\view_180\images\GR28_num3.jpg,Large_Motors\view_270\images\GR28_num4.jpg,Large_Motors\view_top\images\GR28_num5.jpg,Large_Motors\view_bottom\images\GR28_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Large
Large_Motors\view_0\images\GR29_num1.jpg,Large_Motors\view_90\images\GR29_num2.jpg,Large_Motors\view_180\images\GR29_num3.jpg,Large_Motors\view_270\images\GR29_num4.jpg,Large_Motors\view_top\images\GR29_num5.jpg,Large_Motors\view_bottom\images\GR29_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR30_num1.jpg,Large_Motors\view_90\images\GR30_num2.jpg,Large_Motors\view_180\images\GR30_num3.jpg,Large_Motors\view_270\images\GR30_num4.jpg,Large_Motors\view_top\images\GR30_num5.jpg,Large_Motors\view_bottom\images\GR30_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Large
Large_Motors\view_0\images\GR31_num1.jpg,Large_Motors\view_90\images\GR31_num2.jpg,Large_Motors\view_180\images\GR31_num3.jpg,Large_Motors\view_270\images\GR31_num4.jpg,Large_Motors\view_top\images\GR31_num5.jpg,Large_Motors\view_bottom\images\GR31_num6.jpg,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR32_num1.jpg,Large_Motors\view_90\images\GR32_num2.jpg,Large_Motors\view_180\images\GR32_num3.jpg,Large_Motors\view_270\images\GR32_num4.jpg,Large_Motors\view_top\images\GR32_num5.jpg,Large_Motors\view_bottom\images\GR32_num6.jpg,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR33_num1.jpg,Large_Motors\view_90\images\GR33_num2.jpg,Large_Motors\view_180\images\GR33_num3.jpg,Large_Motors\view_270\images\GR33_num4.jpg,Large_Motors\view_top\images\GR33_num5.jpg,Large_Motors\view_bottom\images\GR33_num6.jpg,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR34_num1.jpg,Large_Motors\view_90\images\GR34_num2.jpg,Large_Motors\view_180\images\GR34_num3.jpg,Large_Motors\view_270\images\GR34_num4.jpg,Large_Motors\view_top\images\GR34_num5.jpg,Large_Motors\view_bottom\images\GR34_num6.jpg,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR35_num1.jpg,Large_Motors\view_90\images\GR35_num2.jpg,Large_Motors\view_180\images\GR35_num3.jpg,Large_Motors\view_270\images\GR35_num4.jpg,Large_Motors\view_top\images\GR35_num5.jpg,Large_Motors\view_bottom\images\GR35_num6.jpg,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Large
Large_Motors\view_0\images\GR36_num1.jpg,Large_Motors\view_90\images\GR36_num2.jpg,Large_Motors\view_180\images\GR36_num3.jpg,Large_Motors\view_270\images\GR36_num4.jpg,Large_Motors\view_top\images\GR36_num5.jpg,Large_Motors\view_bottom\images\GR36_num6.jpg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR37_num1.jpg,Large_Motors\view_90\images\GR37_num2.jpg,Large_Motors\view_180\images\GR37_num3.jpg,Large_Motors\view_270\images\GR37_num4.jpg,Large_Motors\view_top\images\GR37_num5.jpg,Large_Motors\view_bottom\images\GR37_num6.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR38_num1.jpg,Large_Motors\view_90\images\GR38_num2.jpg,Large_Motors\view_180\images\GR38_num3.jpg,Large_Motors\view_270\images\GR38_num4.jpg,Large_Motors\view_top\images\GR38_num5.jpg,Large_Motors\view_bottom\images\GR38_num6.jpg,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR39_num1.jpg,Large_Motors\view_90\images\GR39_num2.jpg,Large_Motors\view_180\images\GR39_num3.jpg,Large_Motors\view_270\images\GR39_num4.jpg,Large_Motors\view_top\images\GR39_num5.jpg,Large_Motors\view_bottom\images\GR39_num6.jpg,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR40_num1.jpg,Large_Motors\view_90\images\GR40_num2.jpg,Large_Motors\view_180\images\GR40_num3.jpg,Large_Motors\view_270\images\GR40_num4.jpg,Large_Motors\view_top\images\GR40_num5.jpg,Large_Motors\view_bottom\images\GR40_num6.jpg,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR41_num1.jpg,Large_Motors\view_90\images\GR41_num2.jpg,Large_Motors\view_180\images\GR41_num3.jpg,Large_Motors\view_270\images\GR41_num4.jpg,Large_Motors\view_top\images\GR41_num5.jpg,Large_Motors\view_bottom\images\GR41_num6.jpg,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR42_num1.jpg,Large_Motors\view_90\images\GR42_num2.jpg,Large_Motors\view_180\images\GR42_num3.jpg,Large_Motors\view_270\images\GR42_num4.jpg,Large_Motors\view_top\images\GR42_num5.jpg,Large_Motors\view_bottom\images\GR42_num6.jpg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR43_num1.jpg,Large_Motors\view_90\images\GR43_num2.jpg,Large_Motors\view_180\images\GR43_num3.jpg,Large_Motors\view_270\images\GR43_num4.jpg,Large_Motors\view_top\images\GR43_num5.jpg,Large_Motors\view_bottom\images\GR43_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR44_num1.jpg,Large_Motors\view_90\images\GR44_num2.jpg,Large_Motors\view_180\images\GR44_num3.jpg,Large_Motors\view_270\images\GR44_num4.jpg,Large_Motors\view_top\images\GR44_num5.jpg,Large_Motors\view_bottom\images\GR44_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR45_num1.jpg,Large_Motors\view_90\images\GR45_num2.jpg,Large_Motors\view_180\images\GR45_num3.jpg,Large_Motors\view_270\images\GR45_num4.jpg,Large_Motors\view_top\images\GR45_num5.jpg,Large_Motors\view_bottom\images\GR45_num6.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Large
Large_Motors\view_0\images\GR46_num1.jpg,Large_Motors\view_90\images\GR46_num2.jpg,Large_Motors\view_180\images\GR46_num3.jpg,Large_Motors\view_270\images\GR46_num4.jpg,Large_Motors\view_top\images\GR46_num5.jpg,Large_Motors\view_bottom\images\GR46_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR47_num1.jpg,Large_Motors\view_90\images\GR47_num2.jpg,Large_Motors\view_180\images\GR47_num3.jpg,Large_Motors\view_270\images\GR47_num4.jpg,Large_Motors\view_top\images\GR47_num5.jpg,Large_Motors\view_bottom\images\GR47_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large
Large_Motors\view_0\images\GR48_num1.jpg,Large_Motors\view_90\images\GR48_num2.jpg,Large_Motors\view_180\images\GR48_num3.jpg,Large_Motors\view_270\images\GR48_num4.jpg,Large_Motors\view_top\images\GR48_num5.jpg,Large_Motors\view_bottom\images\GR48_num6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large
